lat,lon,pop,dist
40.8292,-73.8542,10625,16.081272806593987
40.8292,-73.8458,3910,16.411317543553775
40.8292,-73.8375,808,16.76042956183935
40.8292,-73.8292,4911,17.130968608078994
40.8292,-73.8208,5136,17.52635846940955
40.8292,-73.8125,1194,17.935937879229076
40.8292,-73.8042,35,18.363004231724414
40.8292,-73.7542,103,21.242427933567367
40.8292,-73.7458,173,21.769277507115916
40.8292,-73.7375,106,22.298790502586606
40.8292,-73.7292,12,22.83788780073817
40.8292,-73.7042,699,24.510499055903285
40.8292,-73.6958,1811,25.08709878717686
40.8292,-73.6875,3205,25.663321789457026
40.8292,-73.6792,2773,26.24551528141257
40.8292,-73.6708,163,26.840345954506063
40.8292,-73.6625,132,27.433404652989736
40.8292,-73.6542,67,28.03135097152067
40.8292,-73.6458,588,28.64110455775894
40.8292,-73.6375,1176,29.24798023351599
40.8292,-73.6292,1129,29.858325701450227
40.8292,-73.6208,554,30.480954962832943
40.8292,-73.6125,105,31.098691339212337
40.8292,-73.6042,372,31.72034932691127
40.8375,-74.2708,2214,31.77760113092764
40.8375,-74.2625,673,31.166609388974432
40.8375,-74.2542,930,30.55994848430375
40.8375,-74.2458,1563,29.94899672881633
40.8375,-74.2375,1119,29.35063528912263
40.8375,-74.2292,1354,28.756240895214724
40.8375,-74.2208,495,28.159637702266085
40.8375,-74.2125,953,27.575225828059626
40.8375,-74.2042,2205,26.996263961559567
40.8375,-74.1958,965,26.4162986677592
40.8375,-74.1875,1613,25.849416063969063
40.8375,-74.1792,1154,25.289149683154214
40.8375,-74.1708,1340,24.729383817050497
40.8375,-74.1625,1913,24.183827106546993
40.8375,-74.1542,670,23.646350016816573
40.8375,-74.1458,809,23.11125198909475
40.8375,-74.1375,2342,22.59178244944499
40.8375,-74.1292,2146,22.082687354041894
40.8375,-74.1208,1533,21.57738341898417
40.8375,-74.1125,2187,21.090386575604953
40.8375,-74.1042,1869,20.615117723961124
40.8375,-74.0958,3323,20.147451681438067
40.8375,-74.0875,1938,19.699359751463785
40.8375,-74.0792,675,19.266215191055394
40.8375,-74.0708,1180,18.84416489907377
40.8375,-74.0625,1406,18.44427058361258
40.8375,-74.0542,773,18.06258542411234
40.8375,-74.0458,859,17.696080610033313
40.8375,-74.0375,326,17.354637363384242
40.8375,-74.0292,125,17.035049622930828
40.8375,-74.0208,131,16.735171563606404
40.8375,-74.0125,831,16.463345339299995
40.8375,-74.0042,2643,16.217329263463558
40.8375,-73.9958,2512,15.995207043881555
40.8375,-73.9875,2543,15.804150249333679
40.8375,-73.9792,1810,15.641833413446502
40.8375,-73.9708,1696,15.507954316405193
40.8375,-73.9458,19663,15.297274052662496
40.8375,-73.9375,21859,15.290921534486937
40.8375,-73.9292,10626,15.316503468537283
40.8375,-73.9208,21342,15.374736626151833
40.8375,-73.9125,24055,15.46388758296341
40.8375,-73.9042,15596,15.583915463891522
40.8375,-73.8958,4026,15.7360873653025
40.8375,-73.8875,11093,15.915946190043957
40.8375,-73.8792,7642,16.12392539882094
40.8375,-73.8708,8968,16.36252884561746
40.8375,-73.8625,17318,16.62409291785194
40.8375,-73.8542,15700,16.91074740115308
40.8375,-73.8458,10177,17.22486704601358
40.8375,-73.8375,5697,17.557768987361758
40.8375,-73.8292,4060,17.911777337797112
40.8375,-73.8208,3711,18.290249017763763
40.8375,-73.8125,95,18.683040940965558
40.8375,-73.7875,400,19.96754273747638
40.8375,-73.7792,195,20.424164163188674
40.8375,-73.7542,68,21.87653291532342
40.8375,-73.7458,4,22.388402280053853
40.8375,-73.7292,137,23.428663435376883
40.8375,-73.7208,858,23.969102782626816
40.8375,-73.7125,862,24.511511495834846
40.8375,-73.7042,1888,25.06168009728072
40.8375,-73.6958,1032,25.625811086131463
40.8375,-73.6875,1110,26.190114465818084
40.8375,-73.6792,487,26.76077918863711
40.8375,-73.6708,97,27.344331252996184
40.8375,-73.6625,234,27.926617151239967
40.8375,-73.6542,122,28.514149884550207
40.8375,-73.6458,220,29.11371934885424
40.8375,-73.6375,861,29.71086901277461
40.8375,-73.6292,1506,30.311820980141547
40.8375,-73.6208,925,30.925245248860428
40.8375,-73.6125,179,31.534204020287177
40.8375,-73.6042,122,32.147365319058366
40.8458,-74.2625,682,31.62796228426592
40.8458,-74.2542,65,31.030397865478424
40.8458,-74.2458,484,30.428969229182723
40.8458,-74.2375,739,29.84030818180004
40.8458,-74.2292,1255,29.25593803068213
40.8458,-74.2208,926,28.66980923349938
40.8458,-74.2125,562,28.09608368909113
40.8458,-74.2042,1483,27.52815028486456
40.8458,-74.1958,1191,26.95970139585004
40.8458,-74.1875,842,26.40455794058398
40.8458,-74.1792,686,25.856392706706718
40.8458,-74.1708,528,25.30924489979783
40.8458,-74.1625,1932,24.776526874769694
40.8458,-74.1542,1708,24.252255037407142
40.8458,-74.1458,1477,23.73088920760309
40.8458,-74.1375,2246,23.225346870247453
40.8458,-74.1292,4294,22.730508747820977
40.8458,-74.1208,1440,22.239990585398125
40.8458,-74.1125,2679,21.767882543031455
40.8458,-74.1042,1574,21.307788763408137
40.8458,-74.0958,2275,20.855718074130696
40.8458,-74.0875,2060,20.423226350848598
40.8458,-74.0792,2123,20.005813114058075
40.8458,-74.0708,78,19.599746751587062
40.8458,-74.0625,400,19.215631762890485
40.8458,-74.0542,295,18.84961860105291
40.8458,-74.0458,2542,18.498757716536527
40.8458,-74.0375,1461,18.172443499043823
40.8458,-74.0292,900,17.867527942496963
40.8458,-74.0208,1666,17.581890477950754
40.8458,-74.0125,444,17.32338805673146
40.8458,-74.0042,2473,17.089786654019186
40.8458,-73.9958,4970,16.879176004039177
40.8458,-73.9875,3086,16.698259162878735
40.8458,-73.9792,2951,16.544735863284455
40.8458,-73.9708,4004,16.418236836903947
40.8458,-73.9625,540,16.322407183794656
40.8458,-73.9458,3334,16.219409939678055
40.8458,-73.9375,26794,16.213419473820426
40.8458,-73.9292,6063,16.237545080801276
40.8458,-73.9208,16240,16.29247969378522
40.8458,-73.9125,22999,16.376624915768843
40.8458,-73.9042,15141,16.48999634940128
40.8458,-73.8958,10861,16.63386329048848
40.8458,-73.8875,16824,16.804094549249996
40.8458,-73.8792,7626,17.001187825158524
40.8458,-73.8708,4374,17.2276173074688
40.8458,-73.8625,8236,17.47620766199894
40.8458,-73.8542,6393,17.749071650256603
40.8458,-73.8458,5093,18.04856976659857
40.8458,-73.8375,5157,18.366508369089175
40.8458,-73.8292,7454,18.705175086754622
40.8458,-73.8208,2906,19.067860482033357
40.8458,-73.8125,575,19.444904137486684
40.8458,-73.7875,2252,20.68199295584724
40.8458,-73.7792,178,21.12312109918718
40.8458,-73.7375,10,23.528675736813152
40.8458,-73.7292,117,24.04008230270144
40.8458,-73.7208,850,24.56700982365256
40.8458,-73.7125,2331,25.096433827111092
40.8458,-73.7042,1717,25.63398513064729
40.8458,-73.6958,1597,26.185721345774567
40.8458,-73.6875,281,26.738142190017548
40.8458,-73.6792,110,27.297283308911787
40.8458,-73.6708,96,27.8695331254275
40.8458,-73.6542,297,29.01804605922548
40.8458,-73.6458,1397,29.607340085973767
40.8458,-73.6375,1416,30.19465643749278
40.8458,-73.6292,681,30.78609296850496
40.8458,-73.6208,285,31.390175617550586
40.8458,-73.6125,204,31.990210977235044
40.8542,-74.2625,425,32.11529569642621
40.8542,-74.2542,510,31.52704478125177
40.8542,-74.2458,116,30.935348877986844
40.8542,-74.2375,487,30.35658292719857
40.8542,-74.2292,1317,29.782417933221762
40.8542,-74.2208,1366,29.206930151948935
40.8542,-74.2125,48,28.64403690741015
40.8542,-74.2042,965,28.08725672472129
40.8542,-74.1958,1068,27.530425966965193
40.8542,-74.1875,765,26.98709480772741
40.8542,-74.1792,821,26.45107328133119
40.8542,-74.1708,1795,25.916551786450484
40.8542,-74.1625,1311,25.396642335447893
40.8542,-74.1542,1567,24.885503559495177
40.8542,-74.1458,2543,24.377749765258216
40.8542,-74.1375,4118,23.88596500870148
40.8542,-74.1292,6962,23.405159577926963
40.8542,-74.1208,2969,22.929139573661
40.8542,-74.1125,3086,22.471573193732276
40.8542,-74.1042,2472,22.02624033158667
40.8542,-74.0958,1130,21.58927491445624
40.8542,-74.0875,1502,21.171826806341485
40.8542,-74.0792,2054,20.7695154287099
40.8542,-74.0708,1047,20.37872228868575
40.8542,-74.0625,559,20.009613727858298
40.8542,-74.0542,563,19.658433895204002
40.8542,-74.0458,1845,19.322308306810545
40.8542,-74.0375,1891,19.010175678813848
40.8542,-74.0292,1910,18.718948234085733
40.8542,-74.0208,2393,18.44653418049064
40.8542,-74.0125,462,18.20034798865032
40.8542,-74.0042,575,17.978173406326242
40.8542,-73.9958,2775,17.77811575236192
40.8542,-73.9875,1708,17.606460333343165
40.8542,-73.9792,3984,17.460942628709763
40.8542,-73.9708,4789,17.34114360630752
40.8542,-73.9625,1835,17.25045316348296
40.8542,-73.9458,423,17.153041750492864
40.8542,-73.9375,16667,17.147378170868645
40.8542,-73.9292,24660,17.170188647881755
40.8542,-73.9208,8586,17.222142034198317
40.8542,-73.9125,17319,17.301756476475546
40.8542,-73.9042,24720,17.40909076547988
40.8542,-73.8958,17538,17.545405842700596
40.8542,-73.8875,18380,17.706855480524847
40.8542,-73.8792,5057,17.893984494976703
40.8542,-73.8708,4890,18.109227213365777
40.8542,-73.8625,13757,18.345845685542795
40.8542,-73.8542,5756,18.60592773649805
40.8542,-73.8458,6461,18.891810803475437
40.8542,-73.8375,3187,19.195749746158302
40.8542,-73.8292,3564,19.519993949133497
40.8542,-73.8208,11,19.86776679082123
40.8542,-73.8042,99,20.609306848496317
40.8542,-73.7958,13,21.009986818639657
40.8542,-73.7875,1127,21.421520986738688
40.8542,-73.7292,60,24.678801990793392
40.8542,-73.7208,163,25.192309120022937
40.8542,-73.7125,137,25.708794766373664
40.8542,-73.7042,48,26.23373549096395
40.8542,-73.6958,585,26.77304737806497
40.8542,-73.6875,115,27.31352428638709
40.8542,-73.6792,63,27.861051866883095
40.8542,-73.6708,7,28.421882659727704
40.8542,-73.6542,12,29.548794569739155
40.8542,-73.6458,492,30.12763640647495
40.8542,-73.6375,1431,30.704929865975203
40.8542,-73.6292,1162,31.286648808518
40.8542,-73.6208,2175,31.881173791598133
40.8625,-74.2542,288,32.037020984717905
40.8625,-74.2458,375,31.454993200867108
40.8625,-74.2375,490,30.886038178188887
40.8625,-74.2292,892,30.321971693240677
40.8625,-74.2208,413,29.756991910163286
40.8625,-74.2125,262,29.204772298922027
40.8625,-74.2042,1783,28.658957042036747
40.8625,-74.1958,5884,28.113520925195864
40.8625,-74.1875,953,27.58174575203644
40.8625,-74.1792,1074,27.057573351543514
40.8625,-74.1708,1374,26.535337912889748
40.8625,-74.1625,1853,26.027855902638553
40.8625,-74.1542,2654,25.529421172568618
40.8625,-74.1458,2202,25.03479323993774
40.8625,-74.1375,6878,24.556231068761974
40.8625,-74.1292,8510,24.088866740991005
40.8625,-74.1208,5289,23.62668424374493
40.8625,-74.1125,5102,23.18294564601738
40.8625,-74.1042,2031,22.751595781137702
40.8625,-74.0958,1342,22.32888318545064
40.8625,-74.0875,1963,21.925572231012268
40.8625,-74.0792,2750,21.537394237400648
40.8625,-74.0708,1849,21.16083444260981
40.8625,-74.0625,762,20.805650667914588
40.8625,-74.0542,1362,20.468175909924053
40.8625,-74.0458,1732,20.14560597768182
40.8625,-74.0375,2339,19.846463636586577
40.8625,-74.0292,2009,19.56772183659029
40.8625,-74.0208,2450,19.30731999574071
40.8625,-74.0125,943,19.07227774373096
40.8625,-73.9958,1102,18.66982626128348
40.8625,-73.9875,2853,18.50646424008574
40.8625,-73.9792,1509,18.368095421401552
40.8625,-73.9708,2905,18.254265128355108
40.8625,-73.9625,3086,18.16814412122042
40.8625,-73.9542,262,18.108607542661833
40.8625,-73.9375,42,18.0703167766277
40.8625,-73.9292,14629,18.091960935364018
40.8625,-73.9208,15321,18.141268557446605
40.8625,-73.9125,5336,18.21685707695527
40.8625,-73.9042,25873,18.3188176347951
40.8625,-73.8958,22757,18.44839581181218
40.8625,-73.8875,17861,18.601990765619007
40.8625,-73.8792,1492,18.780180421498176
40.8625,-73.8708,9591,18.985353191793056
40.8625,-73.8625,12859,19.21115560734698
40.8625,-73.8542,5603,19.45964516256635
40.8625,-73.8458,5290,19.73312992194577
40.8625,-73.8375,4111,20.02426678829392
40.8625,-73.8292,1931,20.335266031176545
40.8625,-73.8208,6724,20.669284541460804
40.8625,-73.7958,9,21.769356167684478
40.8625,-73.7875,14,22.16674756258502
40.8625,-73.7708,9,23.009846723796482
40.8625,-73.7292,42,25.328000474983014
40.8625,-73.7208,98,25.828541841539547
40.8625,-73.7125,67,26.332488916048504
40.8625,-73.7042,115,26.845172918172196
40.8625,-73.6958,8,27.372375104227864
40.8625,-73.6875,3,27.90117923723034
40.8625,-73.6792,2,28.43732799823041
40.8625,-73.6542,382,30.092566273773407
40.8625,-73.6458,1349,30.661073628764104
40.8625,-73.6375,1369,31.22843708770202
40.8625,-73.6292,2851,31.800510132608558
40.8708,-74.2458,297,31.99283123804112
40.8708,-74.2375,964,31.433683342103595
40.8708,-74.2292,1159,30.87969209772652
40.8708,-74.2208,436,30.32517492025468
40.8708,-74.2125,482,29.78356036342505
40.8708,-74.2042,1533,29.24861562199744
40.8708,-74.1958,2999,28.714449895336358
40.8708,-74.1875,1590,28.194077051693732
40.8708,-74.1792,2065,27.68156685443526
40.8708,-74.1708,1601,27.171391758710307
40.8708,-74.1625,3214,26.67607532111944
40.8708,-74.1542,2071,26.190041512598864
40.8708,-74.1458,2689,25.70818805169772
40.8708,-74.1375,4876,25.242454633505037
40.8708,-74.1292,6599,24.78808945657639
40.8708,-74.1208,6721,24.339245005791057
40.8708,-74.1125,3626,23.908789356243876
40.8708,-74.1042,3822,23.490824398869147
40.8708,-74.0958,4013,23.08170553654349
40.8708,-74.0875,2726,22.69182800970147
40.8708,-74.0792,2158,22.31702945284134
40.8708,-74.0708,2452,21.953892146615075
40.8708,-74.0625,1864,21.61178919001538
40.8708,-74.0542,1497,21.28713933925136
40.8708,-74.0458,2885,20.97720564311106
40.8708,-74.0375,1906,20.69012646329643
40.8708,-74.0292,2284,20.42293631084062
40.8708,-74.0208,2192,20.173608068671424
40.8708,-74.0125,741,19.948803593976333
40.8708,-74.0042,1803,19.746362431669997
40.8708,-73.9958,229,19.56443970138981
40.8708,-73.9875,1957,19.408628679897266
40.8708,-73.9792,1155,19.27675327389306
40.8708,-73.9708,726,19.16833338262033
40.8708,-73.9625,1147,19.08634755059028
40.8708,-73.9542,1606,19.029690999841716
40.8708,-73.9458,643,18.998373846026606
40.8708,-73.9292,2053,19.013852801393067
40.8708,-73.9208,9214,19.060769896845812
40.8708,-73.9125,1930,19.13271705401546
40.8708,-73.9042,19156,19.22981001582432
40.8708,-73.8958,18555,19.353274277475364
40.8708,-73.8875,19662,19.49972474670622
40.8708,-73.8792,10860,19.669762261931428
40.8708,-73.8708,6770,19.865725169195535
40.8708,-73.8625,10251,20.081604035073795
40.8708,-73.8542,7233,20.319421931261576
40.8708,-73.8458,5796,20.581452628914228
40.8708,-73.8375,4884,20.860718756490378
40.8708,-73.8292,11513,21.15939034365714
40.8708,-73.8208,1053,21.480557810174375
40.8708,-73.8125,1,21.815817279544103
40.8708,-73.7958,4,22.540941935114564
40.8708,-73.7875,5,22.924914545186432
40.8708,-73.7792,1,23.32351104809373
40.8708,-73.7208,1,26.48166496526476
40.8708,-73.7125,24,26.973351425663573
40.8708,-73.6542,208,30.654489015921943
40.8708,-73.6458,743,31.21269395109481
40.8708,-73.6375,1489,31.770138720197146
40.8792,-74.2375,923,32.005434874193
40.8792,-74.2292,1683,31.461582474588337
40.8792,-74.2208,1268,30.917573040107666
40.8792,-74.2125,1954,30.386587211008752
40.8792,-74.2042,773,29.86251382718996
40.8792,-74.1958,354,29.339593942982212
40.8792,-74.1875,284,28.830571856326277
40.8792,-74.1792,1300,28.329642873317088
40.8792,-74.1708,891,27.831413874971442
40.8792,-74.1625,1405,27.348115889320642
40.8792,-74.1542,3179,26.874299596140187
40.8792,-74.1458,2488,26.40499585917818
40.8792,-74.1375,3428,25.951828384247978
40.8792,-74.1292,4668,25.510157588842862
40.8792,-74.1208,2150,25.074297659829128
40.8792,-74.1125,3534,24.656731253176265
40.8792,-74.1042,2106,24.251711880910545
40.8792,-74.0958,3117,23.855696244268604
40.8792,-74.0875,2282,23.478722980546046
40.8792,-74.0792,2773,23.116732376071926
40.8792,-74.0708,1634,22.76639914067794
40.8792,-74.0625,1565,22.436730380142077
40.8792,-74.0542,3512,22.12422889812885
40.8792,-74.0458,7642,21.826223211403644
40.8792,-74.0375,1688,21.550492152527696
40.8792,-74.0292,2393,21.294132961581987
40.8792,-74.0208,1932,21.055154149286864
40.8792,-74.0125,1518,20.839888713709545
40.8792,-74.0042,1835,20.646211381680015
40.8792,-73.9958,515,20.4723086691103
40.8792,-73.9875,1910,20.32347800416318
40.8792,-73.9792,1915,20.197592783290204
40.8792,-73.9708,477,20.094155129065157
40.8792,-73.9625,277,20.015971771520505
40.8792,-73.9542,1470,19.96196073388965
40.8792,-73.9458,11,19.93211219401695
40.8792,-73.9208,4452,19.99158662617912
40.8792,-73.9125,10018,20.060186948566095
40.8792,-73.9042,14588,20.152800295983415
40.8792,-73.8958,3867,20.270628705368143
40.8792,-73.8875,12492,20.41048032210188
40.8792,-73.8792,17359,20.57297122885581
40.8792,-73.8708,7039,20.760386615684833
40.8792,-73.8625,11760,20.967029920978
40.8792,-73.8542,8596,21.194886485064682
40.8792,-73.8458,6881,21.446191728381923
40.8792,-73.8375,6767,21.714305601056104
40.8792,-73.8292,11819,22.001356548446484
40.8792,-73.8208,2389,22.31036796259374
40.8792,-73.7958,6,23.332944576189725
40.8792,-73.7875,1,23.704044672586612
40.8792,-73.6542,64,31.24060243842478
40.8792,-73.6458,109,31.788448077122002
40.8875,-74.2292,421,32.05296681642323
40.8875,-74.2208,898,31.51923354520897
40.8875,-74.2125,1830,30.99862126498188
40.8875,-74.2042,1040,30.485136134738845
40.8875,-74.1958,1891,29.973145373837305
40.8875,-74.1875,389,29.475129403593193
40.8875,-74.1792,889,28.985403769651708
40.8875,-74.1708,1438,28.4987029451963
40.8875,-74.1625,1584,28.026973693460064
40.8875,-74.1542,3514,27.5648872406507
40.8875,-74.1458,2639,27.10759982263328
40.8875,-74.1375,3391,26.666430774863112
40.8875,-74.1292,898,26.236846629304775
40.8875,-74.1208,2958,25.813313341736734
40.8875,-74.1125,3112,25.407946390204646
40.8875,-74.1042,2901,25.01514249565293
40.8875,-74.0958,1793,24.63145254696268
40.8875,-74.0875,1506,24.266579470070003
40.8875,-74.0792,1697,23.916560682923983
40.8875,-74.0708,840,23.578157316730202
40.8875,-74.0625,2917,23.260036745520097
40.8875,-74.0542,5829,22.958782369065737
40.8875,-74.0458,4630,22.67178519195096
40.8875,-74.0375,1178,22.40649535940091
40.8875,-74.0292,1788,22.160072126477782
40.8875,-74.0208,2434,21.930560458279373
40.8875,-74.0125,2001,21.72399726140753
40.8875,-74.0042,2801,21.53829487875958
40.8875,-73.9958,1102,21.371673303469123
40.8875,-73.9875,1720,21.229166640772256
40.8875,-73.9792,2509,21.108698474059036
40.8875,-73.9708,803,21.009759385107618
40.8875,-73.9625,1303,20.935005083358792
40.8875,-73.9542,606,20.88337756935028
40.8875,-73.9458,1528,20.854851426380602
40.8875,-73.9208,544,20.911694573132866
40.8875,-73.9125,9550,20.97727795376247
40.8875,-73.9042,8466,21.065848741689223
40.8875,-73.8958,5060,21.178583874312952
40.8875,-73.8875,1778,21.312461639821816
40.8875,-73.8792,2124,21.468107164091702
40.8875,-73.8708,28,21.647751895689048
40.8875,-73.8625,10564,21.845978424527186
40.8875,-73.8542,8155,22.06473293238099
40.8875,-73.8458,9028,22.30621042769618
40.8875,-73.8375,5341,22.564075479272876
40.8875,-73.8292,3130,22.840414896450795
40.8875,-73.8208,961,23.138186319248376
40.8875,-73.8125,355,23.44968077433247
40.8875,-73.8042,816,23.777635755788733
40.8875,-73.7958,491,24.125579863923722
40.8875,-73.7875,885,24.484624737871954
40.8875,-73.7792,187,24.858130749326666
40.8958,-74.2208,1110,32.13614338410111
40.8958,-74.2125,1040,31.6257525843247
40.8958,-74.2042,764,31.12267962201972
40.8958,-74.1958,1919,30.621413806742176
40.8958,-74.1875,500,30.13417499487398
40.8958,-74.1792,153,29.65539525868553
40.8958,-74.1708,2053,29.1799316500289
40.8958,-74.1625,4744,28.71945223656978
40.8958,-74.1542,4022,28.268744390458483
40.8958,-74.1458,3502,27.823083965446386
40.8958,-74.1375,847,27.39349440580307
40.8958,-74.1292,390,26.97554399683909
40.8958,-74.1208,1621,26.56384310555573
40.8958,-74.1125,1605,26.170153917445425
40.8958,-74.1042,1630,25.789010293085283
40.8958,-74.0958,2033,25.41705213091634
40.8958,-74.0875,1902,25.063662920443637
40.8958,-74.0792,1175,24.724973360806022
40.8958,-74.0708,1228,24.39782672580688
40.8958,-74.0625,1700,24.09057124120716
40.8958,-74.0542,2920,23.79986860648594
40.8958,-74.0458,3534,23.523170330246064
40.8958,-74.0375,3582,23.26762194936372
40.8958,-74.0292,2488,23.030444405281884
40.8958,-74.0208,1651,22.809719917067405
40.8958,-74.0125,1105,22.611214640037765
40.8958,-74.0042,2368,22.432880406012863
40.8958,-73.9958,1098,22.272972244590036
40.8958,-73.9875,1823,22.136285815619512
40.8958,-73.9792,3505,22.020795256431143
40.8958,-73.9708,2730,21.925984219145775
40.8958,-73.9625,314,21.854373137736168
40.8958,-73.9542,420,21.804928722858904
40.8958,-73.9458,1411,21.77761316365861
40.8958,-73.9375,52,21.773155348624112
40.8958,-73.9208,16,21.832047076268353
40.8958,-73.9125,1770,21.89486596823188
40.8958,-73.9042,889,21.97972889002309
40.8958,-73.8958,3569,22.08778660540701
40.8958,-73.8792,279,22.365508722724957
40.8958,-73.8708,2815,22.537980098609772
40.8958,-73.8625,5812,22.728420049000245
40.8958,-73.8542,9010,22.938734500611215
40.8958,-73.8458,6884,23.171076417135357
40.8958,-73.8375,4454,23.41938964338465
40.8958,-73.8292,3093,23.685719108043568
40.8958,-73.8208,1030,23.972957427526556
40.8958,-73.8125,1046,24.273704536047234
40.8958,-73.8042,1262,24.590632873150767
40.8958,-73.7958,395,24.927189541877535
40.8958,-73.7875,3200,25.27480636010603
40.8958,-73.7792,3281,25.636757658830042
40.8958,-73.7708,305,26.017014634158173
40.8958,-73.7625,9,26.40600539863078
40.9042,-74.2042,1268,31.782112693053648
40.9042,-74.1958,1901,31.291475019433072
40.9042,-74.1875,3361,30.814893835178427
40.9042,-74.1792,479,30.346915455317177
40.9042,-74.1708,2478,29.882516098757947
40.9042,-74.1625,1978,29.433088101196823
40.9042,-74.1542,4858,28.993532125245984
40.9042,-74.1458,2917,28.559239611171815
40.9042,-74.1375,1644,28.14094365404387
40.9042,-74.1292,1818,27.734311414245543
40.9042,-74.1208,1853,27.334092477060437
40.9042,-74.1125,1127,26.951705695254912
40.9042,-74.1042,899,26.581817981500965
40.9042,-74.0958,934,26.221154622235797
40.9042,-74.0875,2096,25.87879193499306
40.9042,-74.0792,1536,25.550951434616486
40.9042,-74.0708,1824,25.234555642199034
40.9042,-74.0625,2236,24.937649479950746
40.9042,-74.0542,1113,24.65697163182818
40.9042,-74.0458,2216,24.390032950256895
40.9042,-74.0375,2241,24.143693016959897
40.9042,-74.0292,2109,23.915234545462916
40.9042,-74.0208,1169,23.702777889988354
40.9042,-74.0125,1558,23.511838037644033
40.9042,-74.0042,2218,23.34040793233517
40.9042,-73.9958,1893,23.186778955355535
40.9042,-73.9875,1517,23.05552743301288
40.9042,-73.9792,2079,22.944678379966287
40.9042,-73.9708,2360,22.853712053039605
40.9042,-73.9625,835,22.78502564102032
40.9042,-73.9542,237,22.737611101222956
40.9042,-73.9458,481,22.711420652303627
40.9042,-73.9375,101,22.70714670360374
40.9042,-73.9125,497,22.82386249804885
40.9042,-73.9042,5463,22.905273486016913
40.9042,-73.8958,2454,23.008971829016183
40.9042,-73.8875,27,23.132227666590712
40.9042,-73.8792,893,23.27567146842778
40.9042,-73.8708,2034,23.441426293146456
40.9042,-73.8625,4488,23.624561465167773
40.9042,-73.8542,4924,23.82694166284271
40.9042,-73.8458,5701,24.050676336333506
40.9042,-73.8375,5133,24.289968999952713
40.9042,-73.8292,4677,24.546822226674905
40.9042,-73.8208,2770,24.824063800301026
40.9042,-73.8125,2370,25.11458435920847
40.9042,-73.8042,844,25.42099283621077
40.9042,-73.7958,1884,25.746656417419732
40.9042,-73.7875,3849,26.083311938572567
40.9042,-73.7792,5972,26.434150856318215
40.9042,-73.7708,2079,26.803051091297412
40.9042,-73.7625,50,27.18074745837167
40.9125,-74.1958,2143,31.966326451269968
40.9125,-74.1875,4196,31.500016006834997
40.9125,-74.1792,3657,31.042425648730173
40.9125,-74.1708,9576,30.588644712675784
40.9125,-74.1625,8355,30.14979986971906
40.9125,-74.1542,7300,29.72089971423736
40.9125,-74.1458,4573,29.297444829389697
40.9125,-74.1375,1260,28.88989075230955
40.9125,-74.1292,2083,28.49399856586732
40.9125,-74.1208,1731,28.10464903824537
40.9125,-74.1125,1326,27.732935775143524
40.9125,-74.1042,1622,27.37365183836721
40.9125,-74.0958,1288,27.023602712291456
40.9125,-74.0875,740,26.691576586719076
40.9125,-74.0792,1563,26.373881405577745
40.9125,-74.0708,1654,26.06751451255295
40.9125,-74.0625,1624,25.780239377883635
40.9125,-74.0542,1507,25.508868554486696
40.9125,-74.0458,1159,25.250969735307724
40.9125,-74.0375,3747,25.013140060802144
40.9125,-74.0292,1224,24.792722364034205
40.9125,-74.0208,828,24.587874778018243
40.9125,-74.0125,1541,24.403884195380922
40.9125,-74.0042,1558,24.238784719596723
40.9125,-73.9958,2253,24.090904012595054
40.9125,-73.9875,629,23.96462066160059
40.9125,-73.9792,1030,23.85800920200365
40.9125,-73.9708,1615,23.770549293510523
40.9125,-73.9625,920,23.704527949766742
40.9125,-73.9542,647,23.65896195705702
40.9125,-73.9458,342,23.633795705999542
40.9125,-73.9375,1,23.629689104267715
40.9125,-73.9125,1887,23.74185606190328
40.9125,-73.9042,5938,23.82012000274377
40.9125,-73.8958,6207,23.91984012438581
40.9125,-73.8875,3423,24.038411162322845
40.9125,-73.8792,2863,24.17646174767013
40.9125,-73.8708,500,24.33606206418662
40.9125,-73.8625,1542,24.512492215467528
40.9125,-73.8542,3879,24.70757608482677
40.9125,-73.8458,5275,24.923379728703086
40.9125,-73.8375,7164,25.15434295655845
40.9125,-73.8292,4348,25.402426761336187
40.9125,-73.8208,2775,25.67039603363671
40.9125,-73.8125,3014,25.951408801060744
40.9125,-73.8042,1533,26.24801340929006
40.9125,-73.7958,4330,26.563500522999654
40.9125,-73.7875,5674,26.88989064386486
40.9125,-73.7792,6869,27.230297099590363
40.9125,-73.7708,1218,27.588509126457822
40.9125,-73.7625,35,27.95554982103659
40.9125,-73.7542,60,28.334710414763766
40.9125,-73.7458,5,28.731307930371557
40.9208,-74.1792,4550,31.7498379808614
40.9208,-74.1708,5516,31.30636857694952
40.9208,-74.1625,5184,30.877780073228934
40.9208,-74.1542,5206,30.459185304985493
40.9208,-74.1458,5860,30.04618938498852
40.9208,-74.1375,1707,29.64897947672563
40.9208,-74.1292,2162,29.263407165543104
40.9208,-74.1208,2048,28.88447862008773
40.9208,-74.1125,1326,28.522975591935715
40.9208,-74.1042,1708,28.1738124369238
40.9208,-74.0958,1453,27.833871151115908
40.9208,-74.0875,1597,27.51166618898025
40.9208,-74.0792,1102,27.203588916047902
40.9208,-74.0708,1797,26.906708396799537
40.9208,-74.0625,1059,26.6285233114299
40.9208,-74.0542,902,26.36591798821623
40.9208,-74.0458,1035,26.116515279064615
