CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,Year,Diff,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,CM 4,CM 3,CM 2,Tampering 1,Severity,For Geocoding,Geocode Results,Address
221375400,10/30/2016,22:20:00,10/30/2016,22:25:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1027801,192593,40.695201128,-73.842948043,"(40.695201128, -73.842948043)",5,,,,5,"40.695201128,-73.842948043","10261 Jamaica Ave, Richmond Hill, NY 11418, USA","10261 Jamaica Ave, Richmond Hill"
169987662,10/30/2016,20:50:00,10/30/2016,21:05:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,MACOMBS ROAD,1007413,248022,40.84741603,-73.916280051,"(40.84741603, -73.916280051)",5,,,,5,"40.84741603,-73.916280051","1647 Macombs Rd, Bronx, NY 10453, USA","1647 Macombs Rd, Bronx"
875239879,10/30/2016,20:50:00,10/30/2016,21:05:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,OPPOSITE OF,STREET,,,1007082,247911,40.84711223,-73.91747681,"(40.84711223, -73.91747681)",5,,,,5,"40.84711223,-73.91747681","84-90 W 174th St, Bronx, NY 10453, USA","84-90 W 174th St, Bronx"
738490363,10/30/2016,20:30:00,10/30/2016,20:50:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,GROCERY/BODEGA,,,955710,163531,40.615493473,-74.102799321,"(40.615493473, -74.102799321)",5,,,,5,"40.615493473,-74.102799321","1290-1300 Clove Rd, Staten Island, NY 10301, USA","1290-1300 Clove Rd, Staten Island"
156443456,10/30/2016,20:30:00,,,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,963717,158781,40.602477873,-74.073944578,"(40.602477873, -74.073944578)",,8,12,,20,"40.602477873,-74.073944578","719 Hylan Blvd, Staten Island, NY 10305, USA","719 Hylan Blvd, Staten Island"
130047571,10/30/2016,20:30:00,,,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,963717,158781,40.602477873,-74.073944578,"(40.602477873, -74.073944578)",,8,12,,20,"40.602477873,-74.073944578","719 Hylan Blvd, Staten Island, NY 10305, USA","719 Hylan Blvd, Staten Island"
925220970,10/30/2016,20:00:00,10/30/2016,20:10:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,TAXI (YELLOW LICENSED),,,989613,213913,40.753824893,-73.980644414,"(40.753824893, -73.980644414)",5,,,,5,"40.753824893,-73.980644414","500-510 5th Ave, New York, NY 10036, USA","500-510 5th Ave, New York"
514696864,10/30/2016,20:00:00,10/30/2016,20:15:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,FAST FOOD,,,1035189,153858,40.588842655,-73.816598002,"(40.588842655, -73.816598002)",,,12,,12,"40.588842655,-73.816598002","91-1 Beach Channel Dr, Far Rockaway, NY 11693, USA","91-1 Beach Channel Dr, Far Rockaway"
162029400,10/30/2016,19:55:00,10/30/2016,20:05:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1022711,243374,40.834605258,-73.861012991,"(40.834605258, -73.861012991)",,,12,,12,"40.834605258,-73.861012991","1368 Metropolitan Ave, Bronx, NY 10462, USA","1368 Metropolitan Ave, Bronx"
990966652,10/30/2016,19:45:00,10/30/2016,20:00:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,STREET,,,1056825,215713,40.758469207,-73.738033,"(40.758469207, -73.738033)",,8,12,,20,"40.758469207,-73.738033","54 244th St, Little Neck, NY 11362, USA","54 244th St, Little Neck"
130203778,10/30/2016,19:30:00,10/30/2016,19:40:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1012267,180342,40.66163773,-73.899017544,"(40.66163773, -73.899017544)",5,,,,5,"40.66163773,-73.899017544","541 Snediker Ave, Brooklyn, NY 11207, USA","541 Snediker Ave, Brooklyn"
125495210,10/30/2016,18:45:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018819,188045,40.682757565,-73.875362174,"(40.682757565, -73.875362174)",5,,,,5,"40.682757565,-73.875362174","211 Chestnut St, Brooklyn, NY 11208, USA","211 Chestnut St, Brooklyn"
123434390,10/30/2016,18:20:00,10/30/2016,18:30:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESTAURANT/DINER,,,1006828,237680,40.819031741,-73.918429307,"(40.819031741, -73.918429307)",,,12,,12,"40.819031741,-73.918429307","654 Courtlandt Ave, Bronx, NY 10451, USA","654 Courtlandt Ave, Bronx"
472681608,10/30/2016,18:00:00,10/30/2016,18:20:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,FAST FOOD,,,987797,209076,40.740549455,-73.987201575,"(40.740549455, -73.987201575)",,,12,,12,"40.740549455,-73.987201575","33-63 E 23rd St, New York, NY 10010, USA","33-63 E 23rd St, New York"
505777812,10/30/2016,17:45:00,10/30/2016,18:00:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,STREET,,,1011715,235852,40.814000554,-73.900780541,"(40.814000554, -73.900780541)",,8,12,,20,"40.814000554,-73.900780541","651 Fox St, Bronx, NY 10455, USA","651 Fox St, Bronx"
617630361,10/30/2016,17:37:00,10/30/2016,18:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001028,229572,40.796790443,-73.939404406,"(40.796790443, -73.939404406)",5,,,,5,"40.796790443,-73.939404406","226 E 115th St, New York, NY 10029, USA","226 E 115th St, New York"
641564221,10/30/2016,17:00:00,10/30/2016,17:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,,HIGHWAY/PARKWAY,,,1010541,175595,40.648613551,-73.905257203,"(40.648613551, -73.905257203)",5,,,,5,"40.648613551,-73.905257203","9721-9799 Foster Ave, Brooklyn, NY 11236, USA","9721-9799 Foster Ave, Brooklyn"
875605299,10/30/2016,17:00:00,10/30/2016,17:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,,HIGHWAY/PARKWAY,,,1010541,175595,40.648613551,-73.905257203,"(40.648613551, -73.905257203)",5,,,,5,"40.648613551,-73.905257203","9721-9799 Foster Ave, Brooklyn, NY 11236, USA","9721-9799 Foster Ave, Brooklyn"
126015162,10/30/2016,17:00:00,10/30/2016,17:40:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1046659,198943,40.71251744,-73.774883824,"(40.71251744, -73.774883824)",5,,,,5,"40.71251744,-73.774883824","89-20-89-24 186th St, Jamaica, NY 11423, USA","89-20-89-24 186th St, Jamaica"
358573691,10/30/2016,17:00:00,10/30/2016,17:03:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,STREET,,,1014487,254336,40.864724674,-73.890683006,"(40.864724674, -73.890683006)",5,,,,5,"40.864724674,-73.890683006","2644-2650 Marion Ave, Bronx, NY 10458, USA","2644-2650 Marion Ave, Bronx"
578509627,10/30/2016,16:45:00,10/30/2016,16:50:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,GROCERY/BODEGA,,,985573,214295,40.754874913,-73.995226182,"(40.754874913, -73.995226182)",5,,,,5,"40.754874913,-73.995226182","469 9th Ave, New York, NY 10018, USA","469 9th Ave, New York"
389827669,10/30/2016,16:30:00,10/30/2016,16:30:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1041952,183541,40.670274564,-73.791994458,"(40.670274564, -73.791994458)",5,,,,5,"40.670274564,-73.791994458","146-9-146-11 130th Ave, South Ozone Park, NY 11436, USA","146-9-146-11 130th Ave, South Ozone Park"
288645754,10/30/2016,15:30:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,950781,163004,40.61402972,-74.120550394,"(40.61402972, -74.120550394)",5,,,,5,"40.61402972,-74.120550394","99 Beechwood Pl, Staten Island, NY 10314, USA","99 Beechwood Pl, Staten Island"
461029021,10/30/2016,15:10:00,10/30/2016,15:30:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1005657,181039,40.663569288,-73.922840264,"(40.663569288, -73.922840264)",,,12,,12,"40.663569288,-73.922840264","119-123 Rockaway Pkwy, Brooklyn, NY 11212, USA","119-123 Rockaway Pkwy, Brooklyn"
274724976,10/30/2016,15:00:00,10/30/2016,23:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,,,1026652,258312,40.875587515,-73.846676742,"(40.875587515, -73.846676742)",5,,,,5,"40.875587515,-73.846676742","3344-3346 Corsa Ave, Bronx, NY 10469, USA","3344-3346 Corsa Ave, Bronx"
308070058,10/30/2016,15:00:00,10/30/2016,16:00:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)",,,12,,12,"40.679980738,-73.776233907","167-0-167-2 Baisley Blvd, Jamaica, NY 11434, USA","167-0-167-2 Baisley Blvd, Jamaica"
425359934,10/30/2016,14:30:00,10/30/2016,14:35:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,GAS STATION,,,976719,163987,40.616787866,-74.027127779,"(40.616787866, -74.027127779)",5,,,,5,"40.616787866,-74.027127779","557-565 92nd St, Brooklyn, NY 11209, USA","557-565 92nd St, Brooklyn"
746313082,10/30/2016,14:30:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001751,241630,40.829884885,-73.936761711,"(40.829884885, -73.936761711)",5,,,,5,"40.829884885,-73.936761711","2927-2939 Frederick Douglass Blvd, New York, NY 10039, USA","2927-2939 Frederick Douglass Blvd, New York"
389003700,10/30/2016,14:05:00,10/30/2016,14:15:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,PARKING LOT/GARAGE (PUBLIC),,,1001949,231211,40.801287255,-73.936073714,"(40.801287255, -73.936073714)",5,,,,5,"40.801287255,-73.936073714","221-299 E 122nd St, New York, NY 10035, USA","221-299 E 122nd St, New York"
793757575,10/30/2016,14:00:00,10/30/2016,14:15:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,987759,202608,40.722796394,-73.987342076,"(40.722796394, -73.987342076)",5,,,,5,"40.722796394,-73.987342076","94 E 1st St, New York, NY 10009, USA","94 E 1st St, New York"
544106645,10/30/2016,14:00:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1017036,183890,40.67135982,-73.881811023,"(40.67135982, -73.881811023)",5,,,,5,"40.67135982,-73.881811023","999-1007 Sutter Ave, Brooklyn, NY 11208, USA","999-1007 Sutter Ave, Brooklyn"
660069164,10/30/2016,14:00:00,10/30/2016,14:10:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,981692,174064,40.644449939,-74.009219069,"(40.644449939, -74.009219069)",5,,,,5,"40.644449939,-74.009219069","539-541 50th St, Brooklyn, NY 11220, USA","539-541 50th St, Brooklyn"
596119358,10/30/2016,14:00:00,10/30/2016,14:05:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,982735,161493,40.60994542,-74.005457846,"(40.60994542, -74.005457846)",,,12,,12,"40.60994542,-74.005457846","1647 85th St, Brooklyn, NY 11214, USA","1647 85th St, Brooklyn"
132951410,10/30/2016,13:00:00,10/30/2016,13:30:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE - APT. HOUSE,,,1032214,150854,40.580613882,-73.827330639,"(40.580613882, -73.827330639)",,,12,,12,"40.580613882,-73.827330639","106 NY-908L, Rockaway Park, NY 11694, USA","106 NY-908L, Rockaway Park"
657207576,10/30/2016,13:00:00,10/31/2016,13:10:00,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,RESTAURANT/DINER,,,982113,209104,40.740626761,-74.007713137,"(40.740626761, -74.007713137)",,,12,,12,"40.740626761,-74.007713137","835 Washington St, New York, NY 10014, USA","835 Washington St, New York"
705237874,10/30/2016,12:00:00,10/30/2016,16:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1011840,193133,40.696747452,-73.900504248,"(40.696747452, -73.900504248)",5,,,,5,"40.696747452,-73.900504248","10-75 Cypress Ave, Ridgewood, NY 11385, USA","10-75 Cypress Ave, Ridgewood"
320086689,10/30/2016,12:00:00,10/30/2016,13:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,1034292,201532,40.7197022,-73.819473861,"(40.7197022, -73.819473861)",5,,,,5,"40.7197022,-73.819473861","141-23 78th Ave, Flushing, NY 11367, USA","141-23 78th Ave, Flushing"
446629446,10/30/2016,10:40:00,10/30/2016,10:50:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BARUCH,990318,200744,40.717678777,-73.978111687,"(40.717678777, -73.978111687)",5,,,,5,"40.717678777,-73.978111687","75 Baruch Dr, New York, NY 10002, USA","75 Baruch Dr, New York"
493352173,10/30/2016,10:00:00,10/30/2016,10:45:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1031592,214419,40.755088626,-73.829123456,"(40.755088626, -73.829123456)",5,,,,5,"40.755088626,-73.829123456","134-43 Maple Ave, Flushing, NY 11355, USA","134-43 Maple Ave, Flushing"
144777123,10/30/2016,09:00:00,,,2016,0,10/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,OPPOSITE OF,STREET,,,1003761,243811,40.83586689,-73.92949225,"(40.83586689, -73.92949225)",,8,12,,20,"40.83586689,-73.92949225","1067-1075 University Ave, Bronx, NY 10452, USA","1067-1075 University Ave, Bronx"
513990577,10/30/2016,06:00:00,10/30/2016,06:10:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,944292,148484,40.574148397,-74.143836619,"(40.574148397, -74.143836619)",5,,,,5,"40.574148397,-74.143836619","486 St George Rd, Staten Island, NY 10306, USA","486 St George Rd, Staten Island"
270637158,10/30/2016,05:58:00,10/30/2016,06:01:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1025242,186728,40.679115289,-73.852211962,"(40.679115289, -73.852211962)",5,,,,5,"40.679115289,-73.852211962","10520-10522 86th St, Ozone Park, NY 11417, USA","10520-10522 86th St, Ozone Park"
198620881,10/30/2016,05:55:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,CHURCH,,,1044689,192655,40.695272083,-73.782046282,"(40.695272083, -73.782046282)",5,,,,5,"40.695272083,-73.782046282","110-28 Merrick Blvd, Jamaica, NY 11433, USA","110-28 Merrick Blvd, Jamaica"
733489656,10/30/2016,05:35:00,10/30/2016,05:40:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,,STREET,,,987867,201950,40.720990299,-73.986952799,"(40.720990299, -73.986952799)",5,,,,5,"40.720990299,-73.986952799","158 Essex St, New York, NY 10002, USA","158 Essex St, New York"
872848232,10/30/2016,05:30:00,10/30/2016,05:35:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,GROCERY/BODEGA,,,1011572,250938,40.855407693,-73.901235699,"(40.855407693, -73.901235699)",5,,,,5,"40.855407693,-73.901235699","2176 Grand Concourse, Bronx, NY 10457, USA","2176 Grand Concourse, Bronx"
392992755,10/30/2016,05:30:00,10/30/2016,05:35:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1007822,234755,40.81100084,-73.914848355,"(40.81100084, -73.914848355)",5,,,,5,"40.81100084,-73.914848355","396-398 St Ann's Ave, Bronx, NY 10455, USA","396-398 St Ann's Ave, Bronx"
389626285,10/30/2016,05:06:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1023567,235231,40.812251288,-73.857967338,"(40.812251288, -73.857967338)",5,,,,5,"40.812251288,-73.857967338","330 Underhill Ave, Bronx, NY 10473, USA","330 Underhill Ave, Bronx"
372016623,10/30/2016,05:00:00,10/30/2016,07:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1043522,197246,40.707881161,-73.786214296,"(40.707881161, -73.786214296)",5,,,,5,"40.707881161,-73.786214296","174-0-174-98 Jamaica Ave, Jamaica, NY 11432, USA","174-0-174-98 Jamaica Ave, Jamaica"
188733392,10/30/2016,05:00:00,10/30/2016,05:15:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,REAR OF,RESIDENCE-HOUSE,,,1033086,243287,40.834315193,-73.823521052,"(40.834315193, -73.823521052)",5,,,,5,"40.834315193,-73.823521052","3050-3098 Layton Ave, Bronx, NY 10465, USA","3050-3098 Layton Ave, Bronx"
456348851,10/30/2016,05:00:00,10/30/2016,14:00:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1013456,249300,40.850905842,-73.894432408,"(40.850905842, -73.894432408)",5,,,,5,"40.850905842,-73.894432408","513 E 180th St, Bronx, NY 10457, USA","513 E 180th St, Bronx"
701481730,10/30/2016,04:50:00,,,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007015,185541,40.675922882,-73.917930176,"(40.675922882, -73.917930176)",5,,,,5,"40.675922882,-73.917930176","2089-2091 Pacific St, Brooklyn, NY 11233, USA","2089-2091 Pacific St, Brooklyn"
679592741,10/30/2016,04:05:00,10/30/2016,04:17:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,BAR/NIGHT CLUB,,,1006598,244663,40.83819866,-73.919237016,"(40.83819866, -73.919237016)",5,,,,5,"40.83819866,-73.919237016","1314 Jerome Ave, Bronx, NY 10452, USA","1314 Jerome Ave, Bronx"
821470014,10/30/2016,04:00:00,10/30/2016,04:20:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,FAST FOOD,,,1027101,190403,40.689193509,-73.845486306,"(40.689193509, -73.845486306)",5,,,,5,"40.689193509,-73.845486306","9701-9777 Atlantic Ave, Woodhaven, NY 11421, USA","9701-9777 Atlantic Ave, Woodhaven"
648956833,10/30/2016,04:00:00,10/30/2016,05:30:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1008946,185539,40.675912216,-73.910968641,"(40.675912216, -73.910968641)",5,,,,5,"40.675912216,-73.910968641","198-216 Rockaway Ave, Brooklyn, NY 11233, USA","198-216 Rockaway Ave, Brooklyn"
