Reporter_code,Reporter_description,Partner_code,Partner_description,Indicator_code,Indicator_description,Flow_Code,Year,Value (million US)
G23,Andean Community,ASI,Asia,MIOR,Ores and other minerals,M,2015,50
G23,Andean Community,OEU,Other Europe,AGFOOF,Other food products,X,2015,376
G23,Andean Community,ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,7
G23,Andean Community,CSC,South and Central America,AG,Agricultural products,X,2015,4205
G23,Andean Community,OEU,Other Europe,MINF,-Non--ferrous metals-,M,2015,4
G23,Andean Community,OEU,Other Europe,MI,Fuels and mining products,M,2015,27
G23,Andean Community,CSC,South and Central America,MAIS,Iron and steel,X,2015,234
G23,Andean Community,ANZ,Australia and New Zealand,MI,Fuels and mining products,X,2015,111
G23,Andean Community,OEU,Other Europe,MAIS,Iron and steel,M,2015,281
G23,Andean Community,OEU,Other Europe,MIFU,Fuels,M,2015,21
G23,Andean Community,OEU,Other Europe,AGFO,Food,M,2015,42
G23,Andean Community,ASI,Asia,MACHOC,Other chemicals,M,2015,3623
G23,Andean Community,ASI,Asia,MACHOC,Other chemicals,X,2015,145
G23,Andean Community,ASI,Asia,MINF,-Non--ferrous metals-,X,2015,1158
G23,Andean Community,CSC,South and Central America,MACHOC,Other chemicals,M,2015,3877
G23,Andean Community,CSC,South and Central America,AGFO,Food,M,2015,5284
G23,Andean Community,ANZ,Australia and New Zealand,MI,Fuels and mining products,M,2015,19
G23,Andean Community,ASI,Asia,MACH,Chemicals,X,2015,150
G23,Andean Community,OEU,Other Europe,AGRA,Raw materials,X,2015,20
G23,Andean Community,OEU,Other Europe,MACHOC,Other chemicals,M,2015,212
G23,Andean Community,ANZ,Australia and New Zealand,AGFOOF,Other food products,M,2015,107
G23,Andean Community,ASI,Asia,MACH,Chemicals,M,2015,4200
G23,Andean Community,OEU,Other Europe,AGFOOF,Other food products,M,2015,40
G23,Andean Community,ASI,Asia,MAIS,Iron and steel,X,2015,310
G23,Andean Community,ANZ,Australia and New Zealand,MIOR,Ores and other minerals,M,2015,5
G23,Andean Community,ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,1
G23,Andean Community,OEU,Other Europe,MACH,Chemicals,M,2015,525
G23,Andean Community,OEU,Other Europe,AGRA,Raw materials,M,2015,5
G23,Andean Community,ASI,Asia,MIOR,Ores and other minerals,X,2015,8792
G23,Andean Community,ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,0
G23,Andean Community,OEU,Other Europe,MIFU,Fuels,X,2015,741
G23,Andean Community,ASI,Asia,AGFO,Food,X,2015,3850
G23,Andean Community,OEU,Other Europe,MACH,Chemicals,X,2015,10
G23,Andean Community,ASI,Asia,AGRA,Raw materials,M,2015,186
G23,Andean Community,ASI,Asia,AGRA,Raw materials,X,2015,395
G23,Andean Community,EUR,Europe,MIFU,Fuels,X,2015,4537
G23,Andean Community,EUR,Europe,MACHOC,Other chemicals,M,2015,2351
G23,Andean Community,CSC,South and Central America,MI,Fuels and mining products,M,2015,4429
G23,Andean Community,CSC,South and Central America,MINF,-Non--ferrous metals-,X,2015,728
G23,Andean Community,OAS,Other Asia,AGFOOF,Other food products,M,2015,104
G23,Andean Community,EUR,Europe,AG,Agricultural products,M,2015,848
G23,Andean Community,CSC,South and Central America,AG,Agricultural products,M,2015,5646
G23,Andean Community,OAS,Other Asia,MINF,-Non--ferrous metals-,X,2015,35
G23,Andean Community,EUR,Europe,MI,Fuels and mining products,X,2015,6846
G23,Andean Community,CSC,South and Central America,MACHOC,Other chemicals,X,2015,3227
G23,Andean Community,OAS,Other Asia,AG,Agricultural products,X,2015,1083
G23,Andean Community,EUR,Europe,AGFOOF,Other food products,X,2015,5612
G23,Andean Community,EUR,Europe,AGRA,Raw materials,X,2015,472
G23,Andean Community,CSC,South and Central America,MIFU,Fuels,X,2015,11969
G23,Andean Community,OAS,Other Asia,MAIS,Iron and steel,M,2015,13
G23,Andean Community,EUR,Europe,AGRA,Raw materials,M,2015,96
G23,Andean Community,CSC,South and Central America,MIFU,Fuels,M,2015,3772
G23,Andean Community,CSC,South and Central America,AGFO,Food,X,2015,4009
G23,Andean Community,OAS,Other Asia,MACHOC,Other chemicals,M,2015,142
G23,Andean Community,OAS,Other Asia,AGFO,Food,M,2015,237
G23,Andean Community,OAS,Other Asia,MACHOC,Other chemicals,X,2015,22
G23,Andean Community,OAS,Other Asia,AGRA,Raw materials,X,2015,23
G23,Andean Community,OAS,Other Asia,MI,Fuels and mining products,M,2015,6
G23,Andean Community,OAS,Other Asia,MAIS,Iron and steel,X,2015,0
G23,Andean Community,CSC,South and Central America,AGRA,Raw materials,M,2015,361
G23,Andean Community,CSC,South and Central America,MI,Fuels and mining products,X,2015,13541
G23,Andean Community,OAS,Other Asia,AGRA,Raw materials,M,2015,41
G23,Andean Community,OAS,Other Asia,MIOR,Ores and other minerals,M,2015,0
G23,Andean Community,OAS,Other Asia,MINF,-Non--ferrous metals-,M,2015,2
G23,Andean Community,OAS,Other Asia,MIFU,Fuels,M,2015,4
G23,Andean Community,OAS,Other Asia,MI,Fuels and mining products,X,2015,234
G23,Andean Community,GXT,-Extra--trade-,MACHOC,Other chemicals,X,2015,2871
G23,Andean Community,EUR,Europe,MIFU,Fuels,M,2015,584
G23,Andean Community,GXT,-Extra--trade-,AGFOOF,Other food products,M,2015,9588
G23,Andean Community,GXT,-Extra--trade-,MACH,Chemicals,X,2015,3279
G23,Andean Community,CSC,South and Central America,MINF,-Non--ferrous metals-,M,2015,516
G23,Andean Community,GXT,-Extra--trade-,AG,Agricultural products,X,2015,23106
G23,Andean Community,GXT,-Extra--trade-,MACH,Chemicals,M,2015,19417
G23,Andean Community,GXT,-Extra--trade-,MI,Fuels and mining products,X,2015,45586
G23,Andean Community,EUR,Europe,MACH,Chemicals,X,2015,245
G23,Andean Community,EUR,Europe,MACH,Chemicals,M,2015,4472
G23,Andean Community,CSC,South and Central America,MIOR,Ores and other minerals,M,2015,140
G23,Andean Community,EUR,Europe,AG,Agricultural products,X,2015,7507
G23,Andean Community,EUR,Europe,MAIS,Iron and steel,X,2015,70
G23,Andean Community,EUR,Europe,MAIS,Iron and steel,M,2015,654
G23,Andean Community,OAS,Other Asia,AGFO,Food,X,2015,1060
G23,Andean Community,OAS,Other Asia,MACH,Chemicals,M,2015,149
G23,Andean Community,EUR,Europe,MACHOC,Other chemicals,X,2015,208
G23,Andean Community,OAS,Other Asia,AG,Agricultural products,M,2015,278
G23,Andean Community,OAS,Other Asia,AGFOOF,Other food products,X,2015,244
G23,Andean Community,OAS,Other Asia,MACH,Chemicals,X,2015,24
G23,Andean Community,CSC,South and Central America,AGFOOF,Other food products,M,2015,4856
G23,Andean Community,OAS,Other Asia,MIFU,Fuels,X,2015,80
G23,Andean Community,GXT,-Extra--trade-,MAIS,Iron and steel,M,2015,4930
G23,Andean Community,OAS,Other Asia,MIOR,Ores and other minerals,X,2015,120
G23,Andean Community,GXT,-Extra--trade-,MAIS,Iron and steel,X,2015,545
G23,Andean Community,EUR,Europe,MIOR,Ores and other minerals,X,2015,1654
G23,Andean Community,EUR,Europe,MIOR,Ores and other minerals,M,2015,66
G23,Andean Community,CSC,South and Central America,MIOR,Ores and other minerals,X,2015,843
G23,Andean Community,EUR,Europe,MINF,-Non--ferrous metals-,X,2015,654
G23,Andean Community,GXT,-Extra--trade-,AGFO,Food,M,2015,10112
G23,Andean Community,GXT,-Extra--trade-,MI,Fuels and mining products,M,2015,14344
G23,Andean Community,GXT,-Extra--trade-,MIOR,Ores and other minerals,M,2015,443
G23,Andean Community,CSC,South and Central America,AGRA,Raw materials,X,2015,195
G23,Andean Community,EUR,Europe,MINF,-Non--ferrous metals-,M,2015,68
G23,Andean Community,RU,Russian Federation,MACH,Chemicals,M,2015,561
G23,Andean Community,AFR,Africa,AGFO,Food,M,2015,17
G23,Andean Community,AFR,Africa,MACHOC,Other chemicals,X,2015,16
G23,Andean Community,RU,Russian Federation,MACHOC,Other chemicals,X,2015,6
G23,Andean Community,ANZ,Australia and New Zealand,MACH,Chemicals,M,2015,80
G23,Andean Community,ANZ,Australia and New Zealand,MAIS,Iron and steel,M,2015,3
G23,Andean Community,RU,Russian Federation,MIFU,Fuels,M,2015,0
G23,Andean Community,ANZ,Australia and New Zealand,MACHOC,Other chemicals,M,2015,72
G23,Andean Community,ANZ,Australia and New Zealand,AGFO,Food,M,2015,113
G23,Andean Community,AFR,Africa,MAIS,Iron and steel,M,2015,18
G23,Andean Community,ANZ,Australia and New Zealand,AG,Agricultural products,M,2015,115
G23,Andean Community,RU,Russian Federation,MAIS,Iron and steel,X,2015,0
G23,Andean Community,ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,171
G23,Andean Community,AFR,Africa,AG,Agricultural products,M,2015,28
G23,Andean Community,AFR,Africa,MAIS,Iron and steel,X,2015,25
G23,Andean Community,AFR,Africa,AGFOOF,Other food products,X,2015,139
G23,Andean Community,AFR,Africa,AGRA,Raw materials,X,2015,4
G23,Andean Community,RU,Russian Federation,MIFU,Fuels,X,2015,0
G23,Andean Community,RU,Russian Federation,AGFOOF,Other food products,X,2015,659
G23,Andean Community,AFR,Africa,AGFOOF,Other food products,M,2015,16
G23,Andean Community,RU,Russian Federation,MIOR,Ores and other minerals,M,2015,7
G23,Andean Community,RU,Russian Federation,AGRA,Raw materials,X,2015,161
G23,Andean Community,AFR,Africa,AGRA,Raw materials,M,2015,11
G23,Andean Community,RU,Russian Federation,AGRA,Raw materials,M,2015,9
G23,Andean Community,RU,Russian Federation,AG,Agricultural products,M,2015,38
G23,Andean Community,RU,Russian Federation,MINF,-Non--ferrous metals-,M,2015,56
G23,Andean Community,AFR,Africa,MIFU,Fuels,M,2015,82
G23,Andean Community,AFR,Africa,MIFU,Fuels,X,2015,211
G23,Andean Community,AFR,Africa,AGFO,Food,X,2015,162
G23,Andean Community,RU,Russian Federation,MI,Fuels and mining products,X,2015,34
G23,Andean Community,RU,Russian Federation,MACH,Chemicals,X,2015,6
G23,Andean Community,RU,Russian Federation,MINF,-Non--ferrous metals-,X,2015,0
G23,Andean Community,RU,Russian Federation,AGFOOF,Other food products,M,2015,29
G23,Andean Community,RU,Russian Federation,AG,Agricultural products,X,2015,853
G23,Andean Community,AFR,Africa,AG,Agricultural products,X,2015,166
G23,Andean Community,AFR,Africa,MINF,-Non--ferrous metals-,X,2015,35
G23,Andean Community,AFR,Africa,MACH,Chemicals,X,2015,19
G23,Andean Community,AFR,Africa,MINF,-Non--ferrous metals-,M,2015,1
G23,Andean Community,AFR,Africa,MACH,Chemicals,M,2015,43
G23,Andean Community,RU,Russian Federation,AGFO,Food,M,2015,29
G23,Andean Community,AFR,Africa,MI,Fuels and mining products,M,2015,109
G23,Andean Community,RU,Russian Federation,MAIS,Iron and steel,M,2015,106
G23,Andean Community,AFR,Africa,MACHOC,Other chemicals,M,2015,42
G23,Andean Community,RU,Russian Federation,MACHOC,Other chemicals,M,2015,561
G23,Andean Community,RU,Russian Federation,MI,Fuels and mining products,M,2015,63
G23,Andean Community,RU,Russian Federation,AGFO,Food,X,2015,692
G23,Andean Community,AFR,Africa,MIOR,Ores and other minerals,M,2015,27
G23,Andean Community,AFR,Africa,MIOR,Ores and other minerals,X,2015,109
G23,Andean Community,AFR,Africa,MI,Fuels and mining products,X,2015,355
G23,Andean Community,RU,Russian Federation,MIOR,Ores and other minerals,X,2015,34
G23,Andean Community,JP,Japan,MIOR,Ores and other minerals,M,2015,646
G23,Andean Community,JP,Japan,AGRA,Raw materials,X,2015,2412
G23,Andean Community,JP,Japan,AGFO,Food,X,2015,8883
G23,Andean Community,JP,Japan,MAIS,Iron and steel,M,2015,9585
G23,Andean Community,JP,Japan,AGFO,Food,M,2015,827
G23,Andean Community,JP,Japan,MACH,Chemicals,X,2015,6326
G23,Andean Community,JP,Japan,MACH,Chemicals,M,2015,9041
G23,Andean Community,JP,Japan,AGFOOF,Other food products,X,2015,5929
G23,Andean Community,JP,Japan,AG,Agricultural products,M,2015,2059
G23,Andean Community,JP,Japan,MACHOC,Other chemicals,X,2015,5392
G23,Andean Community,JP,Japan,MI,Fuels and mining products,X,2015,24135
G23,Andean Community,JP,Japan,AGRA,Raw materials,M,2015,1231
G23,Andean Community,JP,Japan,MACHOC,Other chemicals,M,2015,8806
G23,Andean Community,JP,Japan,MINF,-Non--ferrous metals-,M,2015,3141
G23,Andean Community,JP,Japan,MIOR,Ores and other minerals,X,2015,3870
G23,Andean Community,JP,Japan,MAIS,Iron and steel,X,2015,409
G23,Andean Community,JP,Japan,MIFU,Fuels,M,2015,2544
G23,Andean Community,JP,Japan,MIFU,Fuels,X,2015,18801
G23,Andean Community,JP,Japan,AGFOOF,Other food products,M,2015,457
G23,Andean Community,JP,Japan,AG,Agricultural products,X,2015,11295
G23,Andean Community,JP,Japan,MINF,-Non--ferrous metals-,X,2015,1464
G23,Andean Community,JP,Japan,MI,Fuels and mining products,M,2015,6331
G23,Andean Community,CSC,South and Central America,MAIS,Iron and steel,X,2015,117
G23,Andean Community,CSC,South and Central America,MACHOC,Other chemicals,M,2015,439
G23,Andean Community,CSC,South and Central America,AGFOOF,Other food products,X,2015,1068
G23,Andean Community,CSC,South and Central America,AG,Agricultural products,M,2015,12472
G23,Andean Community,ASI,Asia,MI,Fuels and mining products,X,2015,152004
G23,Andean Community,CSC,South and Central America,MI,Fuels and mining products,X,2015,135
G23,Andean Community,ASI,Asia,AGFO,Food,X,2015,73915
G23,Andean Community,CSC,South and Central America,MAIS,Iron and steel,M,2015,573
G23,Andean Community,ASI,Asia,MIFU,Fuels,X,2015,127625
G23,Andean Community,EUR,Europe,MACHOC,Other chemicals,X,2015,8366
G23,Andean Community,ASI,Asia,MIFU,Fuels,M,2015,91214
G23,Andean Community,CSC,South and Central America,MACH,Chemicals,M,2015,582
G23,Andean Community,CSC,South and Central America,AG,Agricultural products,X,2015,2020
G23,Andean Community,CSC,South and Central America,AGRA,Raw materials,X,2015,450
G23,Andean Community,CSC,South and Central America,MACH,Chemicals,X,2015,2301
G23,Andean Community,ASI,Asia,MACHOC,Other chemicals,X,2015,68770
G23,Andean Community,ASI,Asia,MIOR,Ores and other minerals,M,2015,5553
G23,Andean Community,CSC,South and Central America,AGFO,Food,M,2015,11365
G23,Andean Community,ASI,Asia,MIOR,Ores and other minerals,X,2015,11303
G23,Andean Community,GXT,-Extra--trade-,AGFOOF,Other food products,M,2015,53533
G23,Andean Community,CSC,South and Central America,AGRA,Raw materials,M,2015,1107
G23,Andean Community,CSC,South and Central America,AGFO,Food,X,2015,1570
G23,Andean Community,ASI,Asia,AGRA,Raw materials,X,2015,19632
G23,Andean Community,GXT,-Extra--trade-,AG,Agricultural products,M,2015,72490
G23,Andean Community,CSC,South and Central America,MIOR,Ores and other minerals,M,2015,1327
G23,Andean Community,ASI,Asia,MINF,-Non--ferrous metals-,X,2015,13077
G23,Andean Community,CSC,South and Central America,MI,Fuels and mining products,M,2015,5086
G23,Andean Community,CSC,South and Central America,MINF,-Non--ferrous metals-,X,2015,28
G23,Andean Community,CSC,South and Central America,MIOR,Ores and other minerals,X,2015,8
G23,Andean Community,CSC,South and Central America,MIFU,Fuels,X,2015,98
G23,Andean Community,ASI,Asia,AG,Agricultural products,X,2015,93547
G23,Andean Community,CSC,South and Central America,MIFU,Fuels,M,2015,3303
G23,Andean Community,GXT,-Extra--trade-,AGRA,Raw materials,M,2015,14315
G23,Andean Community,ASI,Asia,MACH,Chemicals,M,2015,71537
G23,Andean Community,ASI,Asia,MAIS,Iron and steel,M,2015,37664
G23,Andean Community,ASI,Asia,MINF,-Non--ferrous metals-,M,2015,20697
G23,Andean Community,GXT,-Extra--trade-,MACH,Chemicals,M,2015,92094
G23,Andean Community,CSC,South and Central America,MACHOC,Other chemicals,X,2015,2219
G23,Andean Community,ASI,Asia,AGFOOF,Other food products,X,2015,65380
G23,Andean Community,CSC,South and Central America,AGFOOF,Other food products,M,2015,11036
G23,Andean Community,ASI,Asia,AG,Agricultural products,M,2015,55639
G23,Andean Community,GXT,-Extra--trade-,AGFOOF,Other food products,X,2015,77802
G23,Andean Community,ASI,Asia,MACHOC,Other chemicals,M,2015,66931
G23,Andean Community,GXT,-Extra--trade-,MACHOC,Other chemicals,M,2015,80368
G23,Andean Community,GXT,-Extra--trade-,AGFO,Food,M,2015,58175
G23,Andean Community,ASI,Asia,MACH,Chemicals,X,2015,72647
G23,Andean Community,CSC,South and Central America,MINF,-Non--ferrous metals-,M,2015,455
G23,Andean Community,ASI,Asia,MAIS,Iron and steel,X,2015,8779
G23,Andean Community,ASI,Asia,AGFOOF,Other food products,M,2015,40700
G23,Andean Community,ASI,Asia,AGRA,Raw materials,M,2015,10281
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MIFU,Fuels,M,2015,58813
G23,Andean Community,ASI,Asia,MI,Fuels and mining products,M,2015,117464
G23,Andean Community,OEU,Other Europe,MACHOC,Other chemicals,X,2015,660
G23,Andean Community,OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,100
G23,Andean Community,OEU,Other Europe,MIOR,Ores and other minerals,X,2015,40
G23,Andean Community,ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,1608
G23,Andean Community,OEU,Other Europe,MIFU,Fuels,M,2015,927
G23,Andean Community,OEU,Other Europe,MI,Fuels and mining products,X,2015,176
G23,Andean Community,ANZ,Australia and New Zealand,MACH,Chemicals,X,2015,2739
G23,Andean Community,ASI,Asia,AGFO,Food,M,2015,45358
G23,Andean Community,OEU,Other Europe,AGFO,Food,X,2015,928
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MACH,Chemicals,X,2015,28865
G23,Andean Community,OEU,Other Europe,MIFU,Fuels,X,2015,35
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MACHOC,Other chemicals,X,2015,27378
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AGFO,Food,M,2015,21382
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MAIS,Iron and steel,X,2015,4378
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MIFU,Fuels,X,2015,56923
G23,Andean Community,OEU,Other Europe,AGFOOF,Other food products,M,2015,517
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AGFOOF,Other food products,M,2015,19851
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MI,Fuels and mining products,M,2015,65066
G23,Andean Community,OEU,Other Europe,AGRA,Raw materials,M,2015,66
G23,Andean Community,OEU,Other Europe,AGFO,Food,M,2015,831
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AGFO,Food,X,2015,27458
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AGRA,Raw materials,X,2015,3170
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MINF,-Non--ferrous metals-,M,2015,4724
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MACH,Chemicals,M,2015,23408
G23,Andean Community,OEU,Other Europe,MAIS,Iron and steel,X,2015,148
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MAIS,Iron and steel,M,2015,3410
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AG,Agricultural products,M,2015,25330
G23,Andean Community,OEU,Other Europe,MACH,Chemicals,X,2015,1108
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MINF,-Non--ferrous metals-,X,2015,4156
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AGFOOF,Other food products,X,2015,25599
G23,Andean Community,OEU,Other Europe,MI,Fuels and mining products,M,2015,1371
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),MIOR,Ores and other minerals,M,2015,1529
G23,Andean Community,G71,ASEAN (Association of South East Asian Nations),AG,Agricultural products,X,2015,30629
G23,Andean Community,OEU,Other Europe,MACHOC,Other chemicals,M,2015,1469
G23,Andean Community,OEU,Other Europe,AGRA,Raw materials,X,2015,566
